user_id,first_name,last_name,gender,age,disability,budget_per_night,is_married,have_kids,purpose_travel
4383,firstname3383,lastname3383,Male,80,FAUX,435.890,VRAI,VRAI,Business
4384,firstname3384,lastname3384,Male,81,FAUX,456.378,FAUX,FAUX,Leisure
4385,firstname3385,lastname3385,Male,82,FAUX,469.597,FAUX,FAUX,Business
4386,firstname3386,lastname3386,Male,80,FAUX,445.625,FAUX,VRAI,Leisure
4387,firstname3387,lastname3387,Male,78,FAUX,464.154,FAUX,VRAI,Business
4388,firstname3388,lastname3388,Male,81,FAUX,469.956,VRAI,FAUX,Leisure
4389,firstname3389,lastname3389,Male,79,FAUX,453.827,VRAI,FAUX,Business
4390,firstname3390,lastname3390,Male,81,FAUX,457.883,VRAI,VRAI,Leisure
4391,firstname3391,lastname3391,Male,80,FAUX,457.200,VRAI,VRAI,Business
4392,firstname3392,lastname3392,Male,79,FAUX,478.872,FAUX,FAUX,Leisure
4393,firstname3393,lastname3393,Male,81,FAUX,486.238,FAUX,FAUX,Business
4394,firstname3394,lastname3394,Male,79,FAUX,475.973,FAUX,VRAI,Leisure
4395,firstname3395,lastname3395,Male,81,FAUX,480.126,FAUX,VRAI,Business
4396,firstname3396,lastname3396,Male,79,FAUX,486.739,VRAI,FAUX,Leisure
4397,firstname3397,lastname3397,Male,78,FAUX,482.031,VRAI,FAUX,Business
4398,firstname3398,lastname3398,Male,82,FAUX,484.170,VRAI,VRAI,Leisure
4399,firstname3399,lastname3399,Male,80,FAUX,493.365,VRAI,VRAI,Business
4400,firstname3400,lastname3400,Male,79,VRAI,92.486,FAUX,FAUX,Leisure
4401,firstname3401,lastname3401,Male,81,VRAI,76.086,FAUX,FAUX,Business
4402,firstname3402,lastname3402,Male,80,VRAI,87.631,FAUX,VRAI,Leisure
4403,firstname3403,lastname3403,Male,81,VRAI,79.077,FAUX,VRAI,Business
4404,firstname3404,lastname3404,Male,79,VRAI,79.554,VRAI,FAUX,Leisure
4405,firstname3405,lastname3405,Male,78,VRAI,89.646,VRAI,FAUX,Business
4406,firstname3406,lastname3406,Male,82,VRAI,92.471,VRAI,VRAI,Leisure
4407,firstname3407,lastname3407,Male,78,VRAI,80.771,VRAI,VRAI,Business
4408,firstname3408,lastname3408,Male,80,VRAI,110.506,FAUX,FAUX,Leisure
4409,firstname3409,lastname3409,Male,79,VRAI,113.782,FAUX,FAUX,Business
4410,firstname3410,lastname3410,Male,78,VRAI,114.351,FAUX,VRAI,Leisure
4411,firstname3411,lastname3411,Male,81,VRAI,114.806,FAUX,VRAI,Business
4412,firstname3412,lastname3412,Male,80,VRAI,99.816,VRAI,FAUX,Leisure
4413,firstname3413,lastname3413,Male,78,VRAI,96.433,VRAI,FAUX,Business
4414,firstname3414,lastname3414,Male,81,VRAI,116.467,VRAI,VRAI,Leisure
4415,firstname3415,lastname3415,Male,78,VRAI,118.753,VRAI,VRAI,Business
4416,firstname3416,lastname3416,Male,79,VRAI,143.836,FAUX,FAUX,Leisure
4417,firstname3417,lastname3417,Male,81,VRAI,126.123,FAUX,FAUX,Business
4418,firstname3418,lastname3418,Male,80,VRAI,134.060,FAUX,VRAI,Leisure
4419,firstname3419,lastname3419,Male,79,VRAI,132.777,FAUX,VRAI,Business
4420,firstname3420,lastname3420,Male,79,VRAI,143.195,VRAI,FAUX,Leisure
4421,firstname3421,lastname3421,Male,78,VRAI,136.632,VRAI,FAUX,Business
4422,firstname3422,lastname3422,Male,80,VRAI,123.831,VRAI,VRAI,Leisure
4423,firstname3423,lastname3423,Male,82,VRAI,141.501,VRAI,VRAI,Business
4424,firstname3424,lastname3424,Male,82,VRAI,159.140,FAUX,FAUX,Leisure
4425,firstname3425,lastname3425,Male,80,VRAI,163.215,FAUX,FAUX,Business
4426,firstname3426,lastname3426,Male,80,VRAI,157.892,FAUX,VRAI,Leisure
4427,firstname3427,lastname3427,Male,80,VRAI,160.039,FAUX,VRAI,Business
4428,firstname3428,lastname3428,Male,80,VRAI,151.562,VRAI,FAUX,Leisure
4429,firstname3429,lastname3429,Male,81,VRAI,162.185,VRAI,FAUX,Business
4430,firstname3430,lastname3430,Male,79,VRAI,163.121,VRAI,VRAI,Leisure
4431,firstname3431,lastname3431,Male,82,VRAI,154.127,VRAI,VRAI,Business
4432,firstname3432,lastname3432,Male,79,VRAI,177.721,FAUX,FAUX,Leisure
4433,firstname3433,lastname3433,Male,78,VRAI,186.901,FAUX,FAUX,Business
4434,firstname3434,lastname3434,Male,79,VRAI,188.068,FAUX,VRAI,Leisure
4435,firstname3435,lastname3435,Male,78,VRAI,190.565,FAUX,VRAI,Business
4436,firstname3436,lastname3436,Male,82,VRAI,186.915,VRAI,FAUX,Leisure
4437,firstname3437,lastname3437,Male,80,VRAI,194.510,VRAI,FAUX,Business
4438,firstname3438,lastname3438,Male,79,VRAI,185.771,VRAI,VRAI,Leisure
4439,firstname3439,lastname3439,Male,80,VRAI,170.390,VRAI,VRAI,Business
4440,firstname3440,lastname3440,Male,79,VRAI,202.611,FAUX,FAUX,Leisure
4441,firstname3441,lastname3441,Male,82,VRAI,213.986,FAUX,FAUX,Business
4442,firstname3442,lastname3442,Male,81,VRAI,207.125,FAUX,VRAI,Leisure
4443,firstname3443,lastname3443,Male,81,VRAI,203.489,FAUX,VRAI,Business
4444,firstname3444,lastname3444,Male,80,VRAI,214.768,VRAI,FAUX,Leisure
4445,firstname3445,lastname3445,Male,79,VRAI,212.293,VRAI,FAUX,Business
4446,firstname3446,lastname3446,Male,78,VRAI,205.681,VRAI,VRAI,Leisure
4447,firstname3447,lastname3447,Male,78,VRAI,214.582,VRAI,VRAI,Business
4448,firstname3448,lastname3448,Male,81,VRAI,236.388,FAUX,FAUX,Leisure
4449,firstname3449,lastname3449,Male,82,VRAI,226.737,FAUX,FAUX,Business
4450,firstname3450,lastname3450,Male,78,VRAI,235.993,FAUX,VRAI,Leisure
4451,firstname3451,lastname3451,Male,79,VRAI,226.768,FAUX,VRAI,Business
4452,firstname3452,lastname3452,Male,78,VRAI,234.517,VRAI,FAUX,Leisure
4453,firstname3453,lastname3453,Male,82,VRAI,237.824,VRAI,FAUX,Business
4454,firstname3454,lastname3454,Male,79,VRAI,233.908,VRAI,VRAI,Leisure
4455,firstname3455,lastname3455,Male,79,VRAI,225.081,VRAI,VRAI,Business
4456,firstname3456,lastname3456,Male,81,VRAI,252.219,FAUX,FAUX,Leisure
4457,firstname3457,lastname3457,Male,79,VRAI,263.181,FAUX,FAUX,Business
4458,firstname3458,lastname3458,Male,78,VRAI,248.415,FAUX,VRAI,Leisure
4459,firstname3459,lastname3459,Male,80,VRAI,258.741,FAUX,VRAI,Business
4460,firstname3460,lastname3460,Male,78,VRAI,269.278,VRAI,FAUX,Leisure
4461,firstname3461,lastname3461,Male,81,VRAI,259.373,VRAI,FAUX,Business
4462,firstname3462,lastname3462,Male,82,VRAI,250.942,VRAI,VRAI,Leisure
4463,firstname3463,lastname3463,Male,78,VRAI,247.049,VRAI,VRAI,Business
4464,firstname3464,lastname3464,Male,79,VRAI,280.617,FAUX,FAUX,Leisure
4465,firstname3465,lastname3465,Male,81,VRAI,274.670,FAUX,FAUX,Business
4466,firstname3466,lastname3466,Male,80,VRAI,279.219,FAUX,VRAI,Leisure
4467,firstname3467,lastname3467,Male,78,VRAI,285.106,FAUX,VRAI,Business
4468,firstname3468,lastname3468,Male,79,VRAI,277.702,VRAI,FAUX,Leisure
4469,firstname3469,lastname3469,Male,79,VRAI,277.086,VRAI,FAUX,Business
4470,firstname3470,lastname3470,Male,82,VRAI,279.097,VRAI,VRAI,Leisure
4471,firstname3471,lastname3471,Male,82,VRAI,276.808,VRAI,VRAI,Business
4472,firstname3472,lastname3472,Male,80,VRAI,299.430,FAUX,FAUX,Leisure
4473,firstname3473,lastname3473,Male,79,VRAI,313.251,FAUX,FAUX,Business
4474,firstname3474,lastname3474,Male,78,VRAI,313.940,FAUX,VRAI,Leisure
4475,firstname3475,lastname3475,Male,78,VRAI,303.804,FAUX,VRAI,Business
4476,firstname3476,lastname3476,Male,82,VRAI,300.254,VRAI,FAUX,Leisure
4477,firstname3477,lastname3477,Male,81,VRAI,309.936,VRAI,FAUX,Business
4478,firstname3478,lastname3478,Male,80,VRAI,317.486,VRAI,VRAI,Leisure
4479,firstname3479,lastname3479,Male,80,VRAI,295.359,VRAI,VRAI,Business
4480,firstname3480,lastname3480,Male,79,VRAI,339.547,FAUX,FAUX,Leisure
4481,firstname3481,lastname3481,Male,81,VRAI,336.304,FAUX,FAUX,Business
4482,firstname3482,lastname3482,Male,80,VRAI,322.283,FAUX,VRAI,Leisure
4483,firstname3483,lastname3483,Male,82,VRAI,320.313,FAUX,VRAI,Business
4484,firstname3484,lastname3484,Male,78,VRAI,327.470,VRAI,FAUX,Leisure
4485,firstname3485,lastname3485,Male,82,VRAI,326.188,VRAI,FAUX,Business
4486,firstname3486,lastname3486,Male,80,VRAI,327.101,VRAI,VRAI,Leisure
4487,firstname3487,lastname3487,Male,80,VRAI,328.577,VRAI,VRAI,Business
4488,firstname3488,lastname3488,Male,82,VRAI,368.828,FAUX,FAUX,Leisure
4489,firstname3489,lastname3489,Male,78,VRAI,365.978,FAUX,FAUX,Business
4490,firstname3490,lastname3490,Male,80,VRAI,347.935,FAUX,VRAI,Leisure
4491,firstname3491,lastname3491,Male,79,VRAI,350.857,FAUX,VRAI,Business
4492,firstname3492,lastname3492,Male,81,VRAI,352.690,VRAI,FAUX,Leisure
4493,firstname3493,lastname3493,Male,79,VRAI,359.919,VRAI,FAUX,Business
4494,firstname3494,lastname3494,Male,82,VRAI,353.486,VRAI,VRAI,Leisure
4495,firstname3495,lastname3495,Male,79,VRAI,346.554,VRAI,VRAI,Business
4496,firstname3496,lastname3496,Male,82,VRAI,391.758,FAUX,FAUX,Leisure
4497,firstname3497,lastname3497,Male,80,VRAI,390.904,FAUX,FAUX,Business
4498,firstname3498,lastname3498,Male,80,VRAI,392.235,FAUX,VRAI,Leisure
4499,firstname3499,lastname3499,Male,80,VRAI,371.017,FAUX,VRAI,Business
4500,firstname3500,lastname3500,Male,81,VRAI,371.754,VRAI,FAUX,Leisure
4501,firstname3501,lastname3501,Male,82,VRAI,376.057,VRAI,FAUX,Business
4502,firstname3502,lastname3502,Male,82,VRAI,374.513,VRAI,VRAI,Leisure
4503,firstname3503,lastname3503,Male,82,VRAI,389.609,VRAI,VRAI,Business
4504,firstname3504,lastname3504,Male,79,VRAI,402.320,FAUX,FAUX,Leisure
4505,firstname3505,lastname3505,Male,78,VRAI,397.696,FAUX,FAUX,Business
4506,firstname3506,lastname3506,Male,79,VRAI,404.172,FAUX,VRAI,Leisure
4507,firstname3507,lastname3507,Male,81,VRAI,397.258,FAUX,VRAI,Business
4508,firstname3508,lastname3508,Male,81,VRAI,417.183,VRAI,FAUX,Leisure
4509,firstname3509,lastname3509,Male,79,VRAI,396.467,VRAI,FAUX,Business
4510,firstname3510,lastname3510,Male,82,VRAI,410.750,VRAI,VRAI,Leisure
4511,firstname3511,lastname3511,Male,80,VRAI,408.454,VRAI,VRAI,Business
4512,firstname3512,lastname3512,Male,80,VRAI,427.598,FAUX,FAUX,Leisure
4513,firstname3513,lastname3513,Male,82,VRAI,444.739,FAUX,FAUX,Business
4514,firstname3514,lastname3514,Male,82,VRAI,439.251,FAUX,VRAI,Leisure
4515,firstname3515,lastname3515,Male,79,VRAI,438.865,FAUX,VRAI,Business
4516,firstname3516,lastname3516,Male,79,VRAI,439.319,VRAI,FAUX,Leisure
4517,firstname3517,lastname3517,Male,80,VRAI,424.563,VRAI,FAUX,Business
4518,firstname3518,lastname3518,Male,78,VRAI,435.931,VRAI,VRAI,Leisure
4519,firstname3519,lastname3519,Male,79,VRAI,431.026,VRAI,VRAI,Business
4520,firstname3520,lastname3520,Male,78,VRAI,449.592,FAUX,FAUX,Leisure
4521,firstname3521,lastname3521,Male,78,VRAI,465.759,FAUX,FAUX,Business
4522,firstname3522,lastname3522,Male,80,VRAI,449.695,FAUX,VRAI,Leisure
4523,firstname3523,lastname3523,Male,78,VRAI,457.789,FAUX,VRAI,Business
4524,firstname3524,lastname3524,Male,80,VRAI,446.948,VRAI,FAUX,Leisure
4525,firstname3525,lastname3525,Male,82,VRAI,455.963,VRAI,FAUX,Business
4526,firstname3526,lastname3526,Male,79,VRAI,450.020,VRAI,VRAI,Leisure
4527,firstname3527,lastname3527,Male,81,VRAI,468.471,VRAI,VRAI,Business
4528,firstname3528,lastname3528,Male,78,VRAI,492.766,FAUX,FAUX,Leisure
4529,firstname3529,lastname3529,Male,79,VRAI,490.680,FAUX,FAUX,Business
4530,firstname3530,lastname3530,Male,82,VRAI,493.494,FAUX,VRAI,Leisure
4531,firstname3531,lastname3531,Male,81,VRAI,473.900,FAUX,VRAI,Business
4532,firstname3532,lastname3532,Male,78,VRAI,494.894,VRAI,FAUX,Leisure
4533,firstname3533,lastname3533,Male,79,VRAI,487.675,VRAI,FAUX,Business
4534,firstname3534,lastname3534,Male,82,VRAI,477.379,VRAI,VRAI,Leisure
4535,firstname3535,lastname3535,Male,79,VRAI,472.793,VRAI,VRAI,Business
4536,firstname3536,lastname3536,Male,87,FAUX,89.811,FAUX,FAUX,Leisure
4537,firstname3537,lastname3537,Male,86,FAUX,71.264,FAUX,FAUX,Business
4538,firstname3538,lastname3538,Male,84,FAUX,74.810,FAUX,VRAI,Leisure
4539,firstname3539,lastname3539,Male,87,FAUX,78.157,FAUX,VRAI,Business
4540,firstname3540,lastname3540,Male,86,FAUX,81.083,VRAI,FAUX,Leisure
4541,firstname3541,lastname3541,Male,85,FAUX,88.316,VRAI,FAUX,Business
4542,firstname3542,lastname3542,Male,86,FAUX,77.522,VRAI,VRAI,Leisure
4543,firstname3543,lastname3543,Male,86,FAUX,83.666,VRAI,VRAI,Business
4544,firstname3544,lastname3544,Male,86,FAUX,113.136,FAUX,FAUX,Leisure
4545,firstname3545,lastname3545,Male,84,FAUX,99.040,FAUX,FAUX,Business
4546,firstname3546,lastname3546,Male,86,FAUX,103.220,FAUX,VRAI,Leisure
4547,firstname3547,lastname3547,Male,87,FAUX,116.183,FAUX,VRAI,Business
4548,firstname3548,lastname3548,Male,84,FAUX,115.576,VRAI,FAUX,Leisure
4549,firstname3549,lastname3549,Male,85,FAUX,116.871,VRAI,FAUX,Business
4550,firstname3550,lastname3550,Male,86,FAUX,105.981,VRAI,VRAI,Leisure
4551,firstname3551,lastname3551,Male,84,FAUX,101.900,VRAI,VRAI,Business
4552,firstname3552,lastname3552,Male,86,FAUX,134.578,FAUX,FAUX,Leisure
4553,firstname3553,lastname3553,Male,85,FAUX,128.016,FAUX,FAUX,Business
4554,firstname3554,lastname3554,Male,83,FAUX,134.315,FAUX,VRAI,Leisure
4555,firstname3555,lastname3555,Male,86,FAUX,129.750,FAUX,VRAI,Business
4556,firstname3556,lastname3556,Male,86,FAUX,124.086,VRAI,FAUX,Leisure
4557,firstname3557,lastname3557,Male,85,FAUX,127.486,VRAI,FAUX,Business
4558,firstname3558,lastname3558,Male,86,FAUX,137.759,VRAI,VRAI,Leisure
4559,firstname3559,lastname3559,Male,83,FAUX,127.070,VRAI,VRAI,Business
4560,firstname3560,lastname3560,Male,85,FAUX,150.838,FAUX,FAUX,Leisure
4561,firstname3561,lastname3561,Male,87,FAUX,164.674,FAUX,FAUX,Business
4562,firstname3562,lastname3562,Male,86,FAUX,154.141,FAUX,VRAI,Leisure
4563,firstname3563,lastname3563,Male,86,FAUX,168.675,FAUX,VRAI,Business
4564,firstname3564,lastname3564,Male,83,FAUX,148.459,VRAI,FAUX,Leisure
4565,firstname3565,lastname3565,Male,85,FAUX,147.793,VRAI,FAUX,Business
4566,firstname3566,lastname3566,Male,84,FAUX,165.884,VRAI,VRAI,Leisure
4567,firstname3567,lastname3567,Male,86,FAUX,146.806,VRAI,VRAI,Business
4568,firstname3568,lastname3568,Male,87,FAUX,187.136,FAUX,FAUX,Leisure
4569,firstname3569,lastname3569,Male,86,FAUX,187.753,FAUX,FAUX,Business
4570,firstname3570,lastname3570,Male,85,FAUX,194.989,FAUX,VRAI,Leisure
4571,firstname3571,lastname3571,Male,86,FAUX,185.631,FAUX,VRAI,Business
4572,firstname3572,lastname3572,Male,85,FAUX,181.626,VRAI,FAUX,Leisure
4573,firstname3573,lastname3573,Male,83,FAUX,193.273,VRAI,FAUX,Business
4574,firstname3574,lastname3574,Male,87,FAUX,187.563,VRAI,VRAI,Leisure
4575,firstname3575,lastname3575,Male,86,FAUX,190.243,VRAI,VRAI,Business
4576,firstname3576,lastname3576,Male,86,FAUX,216.591,FAUX,FAUX,Leisure
4577,firstname3577,lastname3577,Male,83,FAUX,210.318,FAUX,FAUX,Business
4578,firstname3578,lastname3578,Male,86,FAUX,195.036,FAUX,VRAI,Leisure
4579,firstname3579,lastname3579,Male,86,FAUX,201.358,FAUX,VRAI,Business
4580,firstname3580,lastname3580,Male,87,FAUX,199.535,VRAI,FAUX,Leisure
4581,firstname3581,lastname3581,Male,85,FAUX,205.154,VRAI,FAUX,Business
4582,firstname3582,lastname3582,Male,86,FAUX,215.430,VRAI,VRAI,Leisure
4583,firstname3583,lastname3583,Male,83,FAUX,208.128,VRAI,VRAI,Business
4584,firstname3584,lastname3584,Male,83,FAUX,232.822,FAUX,FAUX,Leisure
4585,firstname3585,lastname3585,Male,86,FAUX,221.611,FAUX,FAUX,Business
4586,firstname3586,lastname3586,Male,83,FAUX,239.326,FAUX,VRAI,Leisure
4587,firstname3587,lastname3587,Male,87,FAUX,227.794,FAUX,VRAI,Business
4588,firstname3588,lastname3588,Male,85,FAUX,227.551,VRAI,FAUX,Leisure
4589,firstname3589,lastname3589,Male,85,FAUX,224.344,VRAI,FAUX,Business
4590,firstname3590,lastname3590,Male,83,FAUX,226.392,VRAI,VRAI,Leisure
4591,firstname3591,lastname3591,Male,87,FAUX,242.091,VRAI,VRAI,Business
4592,firstname3592,lastname3592,Male,84,FAUX,263.276,FAUX,FAUX,Leisure
4593,firstname3593,lastname3593,Male,84,FAUX,246.188,FAUX,FAUX,Business
4594,firstname3594,lastname3594,Male,86,FAUX,269.610,FAUX,VRAI,Leisure
4595,firstname3595,lastname3595,Male,86,FAUX,261.612,FAUX,VRAI,Business
4596,firstname3596,lastname3596,Male,85,FAUX,253.831,VRAI,FAUX,Leisure
4597,firstname3597,lastname3597,Male,84,FAUX,263.897,VRAI,FAUX,Business
4598,firstname3598,lastname3598,Male,85,FAUX,260.578,VRAI,VRAI,Leisure
4599,firstname3599,lastname3599,Male,83,FAUX,245.574,VRAI,VRAI,Business
4600,firstname3600,lastname3600,Male,83,FAUX,285.770,FAUX,FAUX,Leisure
4601,firstname3601,lastname3601,Male,85,FAUX,282.846,FAUX,FAUX,Business
4602,firstname3602,lastname3602,Male,84,FAUX,275.521,FAUX,VRAI,Leisure
4603,firstname3603,lastname3603,Male,83,FAUX,285.665,FAUX,VRAI,Business
4604,firstname3604,lastname3604,Male,86,FAUX,277.164,VRAI,FAUX,Leisure
4605,firstname3605,lastname3605,Male,87,FAUX,292.518,VRAI,FAUX,Business
4606,firstname3606,lastname3606,Male,87,FAUX,282.877,VRAI,VRAI,Leisure
4607,firstname3607,lastname3607,Male,86,FAUX,293.924,VRAI,VRAI,Business
4608,firstname3608,lastname3608,Male,87,FAUX,310.767,FAUX,FAUX,Leisure
4609,firstname3609,lastname3609,Male,83,FAUX,310.826,FAUX,FAUX,Business
4610,firstname3610,lastname3610,Male,83,FAUX,304.606,FAUX,VRAI,Leisure
4611,firstname3611,lastname3611,Male,84,FAUX,315.844,FAUX,VRAI,Business
4612,firstname3612,lastname3612,Male,84,FAUX,301.800,VRAI,FAUX,Leisure
4613,firstname3613,lastname3613,Male,84,FAUX,316.601,VRAI,FAUX,Business
4614,firstname3614,lastname3614,Male,86,FAUX,319.581,VRAI,VRAI,Leisure
4615,firstname3615,lastname3615,Male,84,FAUX,296.137,VRAI,VRAI,Business
4616,firstname3616,lastname3616,Male,87,FAUX,341.865,FAUX,FAUX,Leisure
4617,firstname3617,lastname3617,Male,84,FAUX,325.807,FAUX,FAUX,Business
4618,firstname3618,lastname3618,Male,86,FAUX,328.703,FAUX,VRAI,Leisure
4619,firstname3619,lastname3619,Male,83,FAUX,330.849,FAUX,VRAI,Business
4620,firstname3620,lastname3620,Male,87,FAUX,341.733,VRAI,FAUX,Leisure
4621,firstname3621,lastname3621,Male,84,FAUX,323.298,VRAI,FAUX,Business
4622,firstname3622,lastname3622,Male,87,FAUX,332.620,VRAI,VRAI,Leisure
4623,firstname3623,lastname3623,Male,84,FAUX,320.775,VRAI,VRAI,Business
4624,firstname3624,lastname3624,Male,86,FAUX,352.014,FAUX,FAUX,Leisure
4625,firstname3625,lastname3625,Male,87,FAUX,368.187,FAUX,FAUX,Business
4626,firstname3626,lastname3626,Male,83,FAUX,354.163,FAUX,VRAI,Leisure
4627,firstname3627,lastname3627,Male,83,FAUX,347.361,FAUX,VRAI,Business
4628,firstname3628,lastname3628,Male,85,FAUX,346.968,VRAI,FAUX,Leisure
4629,firstname3629,lastname3629,Male,85,FAUX,347.137,VRAI,FAUX,Business
4630,firstname3630,lastname3630,Male,84,FAUX,368.902,VRAI,VRAI,Leisure
4631,firstname3631,lastname3631,Male,87,FAUX,348.531,VRAI,VRAI,Business
4632,firstname3632,lastname3632,Male,87,FAUX,387.951,FAUX,FAUX,Leisure
4633,firstname3633,lastname3633,Male,85,FAUX,381.147,FAUX,FAUX,Business
4634,firstname3634,lastname3634,Male,85,FAUX,388.424,FAUX,VRAI,Leisure
4635,firstname3635,lastname3635,Male,85,FAUX,378.135,FAUX,VRAI,Business
4636,firstname3636,lastname3636,Male,87,FAUX,389.259,VRAI,FAUX,Leisure
4637,firstname3637,lastname3637,Male,83,FAUX,372.653,VRAI,FAUX,Business
4638,firstname3638,lastname3638,Male,84,FAUX,372.242,VRAI,VRAI,Leisure
4639,firstname3639,lastname3639,Male,83,FAUX,388.961,VRAI,VRAI,Business
4640,firstname3640,lastname3640,Male,85,FAUX,415.366,FAUX,FAUX,Leisure
4641,firstname3641,lastname3641,Male,83,FAUX,410.994,FAUX,FAUX,Business
4642,firstname3642,lastname3642,Male,84,FAUX,400.429,FAUX,VRAI,Leisure
4643,firstname3643,lastname3643,Male,85,FAUX,410.495,FAUX,VRAI,Business
4644,firstname3644,lastname3644,Male,87,FAUX,419.818,VRAI,FAUX,Leisure
4645,firstname3645,lastname3645,Male,84,FAUX,410.578,VRAI,FAUX,Business
4646,firstname3646,lastname3646,Male,87,FAUX,395.394,VRAI,VRAI,Leisure
4647,firstname3647,lastname3647,Male,83,FAUX,398.878,VRAI,VRAI,Business
4648,firstname3648,lastname3648,Male,87,FAUX,442.281,FAUX,FAUX,Leisure
4649,firstname3649,lastname3649,Male,86,FAUX,437.302,FAUX,FAUX,Business
4650,firstname3650,lastname3650,Male,83,FAUX,437.392,FAUX,VRAI,Leisure
4651,firstname3651,lastname3651,Male,85,FAUX,442.745,FAUX,VRAI,Business
4652,firstname3652,lastname3652,Male,86,FAUX,436.496,VRAI,FAUX,Leisure
4653,firstname3653,lastname3653,Male,83,FAUX,435.048,VRAI,FAUX,Business
4654,firstname3654,lastname3654,Male,85,FAUX,424.680,VRAI,VRAI,Leisure
4655,firstname3655,lastname3655,Male,85,FAUX,439.897,VRAI,VRAI,Business
4656,firstname3656,lastname3656,Male,86,FAUX,458.156,FAUX,FAUX,Leisure
4657,firstname3657,lastname3657,Male,87,FAUX,445.325,FAUX,FAUX,Business
4658,firstname3658,lastname3658,Male,85,FAUX,460.418,FAUX,VRAI,Leisure
4659,firstname3659,lastname3659,Male,83,FAUX,465.983,FAUX,VRAI,Business
4660,firstname3660,lastname3660,Male,87,FAUX,447.938,VRAI,FAUX,Leisure
4661,firstname3661,lastname3661,Male,83,FAUX,469.356,VRAI,FAUX,Business
4662,firstname3662,lastname3662,Male,85,FAUX,454.717,VRAI,VRAI,Leisure
4663,firstname3663,lastname3663,Male,85,FAUX,462.650,VRAI,VRAI,Business
4664,firstname3664,lastname3664,Male,83,FAUX,476.220,FAUX,FAUX,Leisure
4665,firstname3665,lastname3665,Male,84,FAUX,478.205,FAUX,FAUX,Business
4666,firstname3666,lastname3666,Male,83,FAUX,486.457,FAUX,VRAI,Leisure
4667,firstname3667,lastname3667,Male,84,FAUX,478.835,FAUX,VRAI,Business
4668,firstname3668,lastname3668,Male,87,FAUX,472.212,VRAI,FAUX,Leisure
4669,firstname3669,lastname3669,Male,83,FAUX,482.731,VRAI,FAUX,Business
4670,firstname3670,lastname3670,Male,85,FAUX,475.739,VRAI,VRAI,Leisure
4671,firstname3671,lastname3671,Male,85,FAUX,480.158,VRAI,VRAI,Business
4672,firstname3672,lastname3672,Male,83,VRAI,91.523,FAUX,FAUX,Leisure
4673,firstname3673,lastname3673,Male,86,VRAI,81.459,FAUX,FAUX,Business
4674,firstname3674,lastname3674,Male,86,VRAI,74.123,FAUX,VRAI,Leisure
4675,firstname3675,lastname3675,Male,87,VRAI,72.590,FAUX,VRAI,Business
4676,firstname3676,lastname3676,Male,87,VRAI,82.409,VRAI,FAUX,Leisure
4677,firstname3677,lastname3677,Male,87,VRAI,85.665,VRAI,FAUX,Business
4678,firstname3678,lastname3678,Male,87,VRAI,86.017,VRAI,VRAI,Leisure
4679,firstname3679,lastname3679,Male,83,VRAI,92.856,VRAI,VRAI,Business
4680,firstname3680,lastname3680,Male,84,VRAI,117.206,FAUX,FAUX,Leisure
4681,firstname3681,lastname3681,Male,84,VRAI,102.257,FAUX,FAUX,Business
4682,firstname3682,lastname3682,Male,84,VRAI,115.845,FAUX,VRAI,Leisure
4683,firstname3683,lastname3683,Male,85,VRAI,99.248,FAUX,VRAI,Business
4684,firstname3684,lastname3684,Male,85,VRAI,111.712,VRAI,FAUX,Leisure
4685,firstname3685,lastname3685,Male,86,VRAI,111.261,VRAI,FAUX,Business
4686,firstname3686,lastname3686,Male,87,VRAI,116.882,VRAI,VRAI,Leisure
4687,firstname3687,lastname3687,Male,87,VRAI,102.794,VRAI,VRAI,Business
4688,firstname3688,lastname3688,Male,83,VRAI,136.501,FAUX,FAUX,Leisure
4689,firstname3689,lastname3689,Male,86,VRAI,130.976,FAUX,FAUX,Business
4690,firstname3690,lastname3690,Male,84,VRAI,123.877,FAUX,VRAI,Leisure
4691,firstname3691,lastname3691,Male,86,VRAI,134.984,FAUX,VRAI,Business
4692,firstname3692,lastname3692,Male,86,VRAI,130.447,VRAI,FAUX,Leisure
4693,firstname3693,lastname3693,Male,85,VRAI,120.125,VRAI,FAUX,Business
4694,firstname3694,lastname3694,Male,83,VRAI,132.841,VRAI,VRAI,Leisure
4695,firstname3695,lastname3695,Male,85,VRAI,129.479,VRAI,VRAI,Business
4696,firstname3696,lastname3696,Male,87,VRAI,157.947,FAUX,FAUX,Leisure
4697,firstname3697,lastname3697,Male,86,VRAI,147.550,FAUX,FAUX,Business
4698,firstname3698,lastname3698,Male,84,VRAI,147.646,FAUX,VRAI,Leisure
4699,firstname3699,lastname3699,Male,86,VRAI,151.511,FAUX,VRAI,Business
4700,firstname3700,lastname3700,Male,83,VRAI,157.598,VRAI,FAUX,Leisure
4701,firstname3701,lastname3701,Male,84,VRAI,166.291,VRAI,FAUX,Business
4702,firstname3702,lastname3702,Male,84,VRAI,169.288,VRAI,VRAI,Leisure
4703,firstname3703,lastname3703,Male,85,VRAI,164.895,VRAI,VRAI,Business
4704,firstname3704,lastname3704,Male,83,VRAI,186.337,FAUX,FAUX,Leisure
4705,firstname3705,lastname3705,Male,86,VRAI,185.095,FAUX,FAUX,Business
4706,firstname3706,lastname3706,Male,85,VRAI,184.960,FAUX,VRAI,Leisure
